row_number,id,year,age,race,sex,education,party_id,religious_activity,ab_any,ab_defect,ab_no_more,ab_health,ab_poor,ab_rape,ab_single,hispanic,party_val
54300,1257,2010,30,White,Male,16,Not Str Democrat,1,1,1,0,1,0,1,0,0,-2
54302,1259,2010,58,White,Female,16,Other Party,6,1,1,1,1,1,1,1,0,0
54304,1261,2010,32,White,Female,13,Strong Democrat,3,1,1,1,1,1,1,1,1,-3
54306,1263,2010,42,White,Male,13,Independent,1,1,1,1,1,1,1,1,0,0
54307,1264,2010,25,Other,Female,16,Strong Democrat,10,0,1,0,1,0,1,0,0,-3
54309,1266,2010,43,White,Male,13,Not Str Republican,9,1,1,1,1,1,1,1,0,2
54312,1269,2010,71,Black,Female,12,Strong Democrat,2,0,1,0,1,1,1,0,0,-3
54314,1271,2010,22,White,Male,14,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54315,1272,2010,25,White,Male,16,Not Str Republican,3,1,1,1,1,1,1,1,0,2
54316,1273,2010,19,White,Male,14,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54320,1277,2010,50,White,Male,17,"Ind,Near Rep",7,0,0,0,0,0,0,0,0,1
54321,1278,2010,54,White,Male,13,Not Str Democrat,1,1,1,1,1,1,1,1,0,-2
54322,1279,2010,40,White,Female,17,Strong Republican,7,0,0,0,1,0,1,0,0,3
54323,1280,2010,44,White,Male,13,"Ind,Near Rep",1,1,1,1,1,1,1,1,0,1
54324,1281,2010,40,Other,Male,16,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54326,1283,2010,72,White,Male,18,"Ind,Near Rep",3,0,1,1,1,0,1,0,0,1
54327,1284,2010,78,White,Male,12,Not Str Republican,1,0,0,0,0,0,0,0,0,2
54329,1286,2010,89,Black,Female,16,Strong Democrat,5,0,1,0,1,0,1,0,0,-3
54331,1288,2010,58,White,Male,16,"Ind,Near Rep",1,1,1,1,1,0,1,1,0,1
54332,1289,2010,52,White,Male,16,Not Str Republican,6,0,1,0,1,1,1,1,0,2
54333,1290,2010,68,White,Male,16,Strong Republican,7,0,1,0,1,0,1,0,0,3
54335,1292,2010,24,Black,Male,14,Independent,1,1,1,1,1,1,1,1,0,0
54336,1293,2010,33,Black,Female,12,Not Str Democrat,1,1,1,1,1,1,1,1,0,-2
54338,1295,2010,37,White,Female,16,"Ind,Near Dem",4,1,1,1,1,1,1,1,0,-1
54341,1298,2010,27,Black,Female,16,Strong Republican,8,0,0,0,0,0,0,0,1,3
54343,1300,2010,31,White,Male,16,"Ind,Near Dem",7,0,0,0,1,0,0,0,0,-1
54345,1302,2010,38,Black,Female,14,"Ind,Near Dem",8,0,0,0,1,0,1,0,0,-1
54347,1304,2010,31,Other,Female,14,Independent,2,1,1,1,1,1,1,1,0,0
54348,1305,2010,53,White,Male,16,Strong Republican,6,0,0,0,1,0,1,0,0,3
54349,1306,2010,51,White,Male,18,Other Party,1,1,1,1,1,1,1,1,0,0
54350,1307,2010,31,Other,Male,14,Not Str Republican,4,0,1,0,1,0,1,0,0,2
54352,1309,2010,29,Black,Female,12,Independent,1,1,1,1,1,1,1,1,0,0
54359,1316,2010,30,Black,Male,13,Independent,2,1,1,1,1,1,1,1,0,0
54361,1318,2010,56,White,Female,12,Not Str Democrat,4,1,1,1,1,1,1,1,0,-2
54362,1319,2010,64,White,Male,18,"Ind,Near Rep",5,0,1,0,1,0,1,0,0,1
54364,1321,2010,47,White,Female,12,Strong Republican,7,0,0,0,1,0,0,0,0,3
54365,1322,2010,34,White,Female,18,Not Str Republican,5,0,1,0,1,0,1,0,0,2
54366,1323,2010,68,White,Female,12,Strong Democrat,3,0,1,0,1,0,1,0,0,-3
54368,1325,2010,45,White,Female,16,Independent,1,1,1,1,1,1,1,1,0,0
54369,1326,2010,40,White,Female,13,Independent,8,0,0,0,0,0,1,0,0,0
54370,1327,2010,33,White,Female,18,"Ind,Near Rep",6,0,1,0,1,0,1,0,0,1
54372,1329,2010,46,White,Female,9,"Ind,Near Dem",4,0,1,0,1,0,0,0,1,-1
54374,1331,2010,27,Other,Female,13,"Ind,Near Dem",1,1,1,1,0,1,1,1,1,-1
54375,1332,2010,51,White,Female,4,Independent,1,0,0,0,1,0,0,0,1,0
54377,1334,2010,36,White,Female,11,Independent,1,0,0,0,1,0,0,0,1,0
54378,1335,2010,28,White,Female,15,Strong Democrat,1,0,1,0,1,0,0,0,1,-3
54379,1336,2010,34,Other,Female,9,"Ind,Near Rep",1,0,0,0,0,0,1,0,1,1
54380,1337,2010,47,White,Female,16,"Ind,Near Rep",9,0,1,1,1,0,1,0,1,1
54381,1338,2010,29,White,Female,15,Not Str Republican,1,0,1,0,0,0,1,0,1,2
54382,1339,2010,49,White,Female,6,"Ind,Near Rep",4,0,1,1,1,1,1,0,1,1
54383,1340,2010,73,White,Male,6,Not Str Democrat,1,0,1,0,1,0,1,0,1,-2
54384,1341,2010,26,White,Male,9,Independent,2,1,1,1,1,1,1,1,1,0
54385,1342,2010,49,Other,Male,12,"Ind,Near Dem",3,0,0,0,0,0,0,0,1,-1
54387,1344,2010,43,White,Female,14,Independent,4,0,0,0,1,0,0,0,1,0
54390,1347,2010,42,Other,Female,6,"Ind,Near Rep",3,0,0,0,1,0,0,0,1,1
54391,1348,2010,43,White,Female,13,Strong Democrat,4,0,1,0,1,0,1,0,1,-3
54393,1350,2010,38,White,Female,16,Not Str Democrat,3,0,1,1,1,0,1,0,1,-2
54395,1352,2010,57,Other,Male,12,"Ind,Near Dem",5,0,0,0,1,0,0,0,0,-1
54398,1355,2010,53,Other,Male,11,"Ind,Near Dem",4,0,0,0,0,0,0,0,1,-1
54400,1357,2010,41,White,Female,11,"Ind,Near Rep",2,0,1,1,1,0,1,0,1,1
54402,1359,2010,60,White,Female,6,Not Str Republican,6,0,1,0,1,0,0,0,1,2
54403,1360,2010,35,White,Female,15,Not Str Democrat,2,0,0,0,0,0,0,0,1,-2
54404,1361,2010,38,White,Male,16,Not Str Democrat,1,0,1,1,0,0,1,0,1,-2
54406,1363,2010,76,White,Male,8,Not Str Democrat,1,0,0,0,0,0,0,0,1,-2
54407,1364,2010,68,Other,Female,6,Strong Democrat,1,0,1,0,1,0,0,0,1,-3
54409,1366,2010,57,White,Male,10,Independent,1,1,1,0,1,0,0,0,1,0
54411,1368,2010,21,White,Male,12,Not Str Republican,2,0,0,0,1,0,1,0,0,2
54413,1370,2010,44,Black,Male,16,Not Str Democrat,6,0,1,0,1,0,1,0,0,-2
54416,1373,2010,36,White,Male,14,"Ind,Near Rep",1,1,1,1,1,1,1,1,0,1
54417,1374,2010,61,White,Female,16,Independent,8,1,1,1,1,1,1,1,0,0
54423,1380,2010,44,White,Male,12,Independent,1,0,1,0,1,0,1,0,0,0
54424,1381,2010,39,White,Male,12,Independent,1,1,1,1,1,1,1,1,0,0
54425,1382,2010,63,White,Male,12,Independent,1,0,1,0,1,0,1,0,0,0
54426,1383,2010,60,White,Male,20,"Ind,Near Dem",1,1,1,1,1,1,1,1,0,-1
54427,1384,2010,46,White,Female,15,Not Str Democrat,8,0,0,0,0,0,0,0,0,-2
54430,1387,2010,22,White,Female,15,Not Str Republican,4,0,0,0,0,0,0,0,0,2
54432,1389,2010,19,White,Male,13,Not Str Republican,1,0,1,1,1,0,1,0,0,2
54433,1390,2010,71,White,Female,9,Not Str Republican,6,0,0,0,0,0,0,0,0,2
54435,1392,2010,33,White,Female,13,Not Str Republican,1,1,1,1,1,1,1,1,1,2
54437,1394,2010,66,White,Female,14,Not Str Republican,6,0,1,0,1,0,0,0,0,2
54439,1396,2010,25,White,Male,12,Not Str Republican,1,0,1,1,1,0,1,0,0,2
54441,1398,2010,24,White,Male,12,Not Str Republican,5,0,0,0,0,0,1,0,0,2
54442,1399,2010,43,White,Male,12,Independent,1,1,1,1,1,1,1,1,0,0
54444,1401,2010,65,White,Female,12,Strong Democrat,1,0,1,0,1,0,1,0,0,-3
54445,1402,2010,76,White,Female,11,Not Str Republican,6,0,0,0,0,0,0,0,0,2
54447,1404,2010,29,White,Female,9,Independent,1,1,1,1,1,1,1,1,0,0
54449,1406,2010,28,Black,Female,13,"Ind,Near Dem",3,0,1,0,1,1,1,0,0,-1
54450,1407,2010,27,Black,Female,14,Not Str Democrat,6,1,1,1,1,1,1,0,0,-2
54452,1409,2010,40,White,Male,12,Strong Republican,5,1,1,1,1,1,1,1,0,3
54454,1411,2010,29,Other,Female,15,"Ind,Near Dem",1,0,1,0,1,0,1,0,0,-1
54456,1413,2010,25,White,Male,13,"Ind,Near Dem",2,0,1,0,1,0,1,0,0,-1
54459,1416,2010,45,White,Female,16,Strong Democrat,8,1,1,1,1,1,1,1,0,-3
54460,1417,2010,32,White,Female,13,Independent,1,1,1,1,1,1,1,1,0,0
54463,1420,2010,35,White,Female,12,Independent,1,0,1,0,1,1,1,0,0,0
54464,1421,2010,55,White,Female,12,Not Str Republican,4,0,0,0,1,0,1,0,0,2
54466,1423,2010,34,Other,Female,17,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54467,1424,2010,25,White,Female,15,Not Str Democrat,1,1,1,1,1,1,1,1,0,-2
54468,1425,2010,62,White,Female,12,Not Str Republican,1,0,0,0,0,0,0,0,0,2
54470,1427,2010,34,White,Male,14,Independent,3,0,1,0,1,1,1,0,0,0
54473,1430,2010,42,White,Female,16,Not Str Republican,4,0,1,1,1,1,1,1,0,2
54475,1432,2010,28,White,Male,11,"Ind,Near Dem",1,0,1,0,1,0,1,0,0,-1
54476,1433,2010,35,White,Female,14,Independent,1,0,1,0,1,0,1,0,0,0
54478,1435,2010,44,White,Female,12,Strong Republican,8,0,0,0,0,0,0,0,0,3
54481,1438,2010,55,White,Male,11,"Ind,Near Dem",1,1,1,1,1,1,1,1,0,-1
54485,1442,2010,21,Other,Female,13,"Ind,Near Dem",1,0,0,0,1,0,1,0,1,-1
54488,1445,2010,27,Other,Female,9,Independent,2,1,1,1,1,1,1,1,1,0
54489,1446,2010,68,Other,Female,0,Independent,1,0,0,0,0,0,0,0,1,0
54490,1447,2010,82,White,Female,11,Strong Republican,1,0,1,0,1,0,1,0,0,3
54492,1449,2010,18,Other,Female,11,Independent,3,1,1,1,1,0,1,1,1,0
54493,1450,2010,43,White,Male,6,"Ind,Near Rep",1,0,0,0,0,0,0,0,1,1
54497,1454,2010,51,White,Male,12,Strong Republican,1,1,1,1,1,1,1,1,0,3
54499,1456,2010,53,White,Female,12,Independent,1,0,0,0,0,0,0,0,0,0
54501,1458,2010,68,White,Male,20,Not Str Democrat,4,0,1,1,1,0,1,0,0,-2
54503,1460,2010,49,White,Male,13,Strong Republican,9,0,0,0,0,0,0,0,0,3
54504,1461,2010,24,White,Male,14,Strong Republican,2,1,1,1,1,0,1,1,0,3
54506,1463,2010,55,Black,Male,7,Not Str Democrat,4,1,1,1,1,1,1,1,0,-2
54508,1465,2010,24,White,Male,15,Not Str Democrat,1,1,1,1,1,1,1,1,0,-2
54509,1466,2010,28,White,Male,16,"Ind,Near Dem",2,1,1,1,1,1,1,1,0,-1
54511,1468,2010,49,White,Male,13,Independent,2,1,1,1,1,1,1,1,0,0
54512,1469,2010,53,White,Female,10,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54514,1471,2010,30,White,Female,18,Not Str Democrat,3,1,1,1,1,1,1,1,0,-2
54517,1474,2010,57,White,Female,15,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54519,1476,2010,37,White,Male,17,Other Party,1,1,1,1,1,1,1,1,0,0
54520,1477,2010,67,Black,Female,10,Strong Democrat,1,0,1,0,1,0,1,0,0,-3
54523,1480,2010,55,White,Male,12,Independent,2,1,1,1,1,1,1,1,0,0
54525,1482,2010,31,White,Female,16,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54526,1483,2010,44,White,Male,12,Not Str Republican,3,1,1,1,1,1,1,1,0,2
54527,1484,2010,26,White,Female,16,Not Str Democrat,5,1,1,1,1,1,1,1,0,-2
54529,1486,2010,54,White,Female,13,Independent,1,1,1,1,1,1,1,1,0,0
54531,1488,2010,89,White,Male,16,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54532,1489,2010,42,White,Male,14,Strong Democrat,3,1,1,1,1,1,1,1,0,-3
54535,1492,2010,21,White,Male,13,Independent,1,0,1,0,1,0,1,0,0,0
54536,1493,2010,39,White,Female,16,Not Str Democrat,4,0,0,0,0,0,0,0,1,-2
54537,1494,2010,60,White,Male,16,Not Str Republican,8,1,1,1,1,1,1,1,0,2
54538,1495,2010,40,White,Female,18,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54542,1499,2010,34,White,Male,13,Independent,4,1,1,1,1,0,1,0,0,0
54545,1502,2010,33,White,Female,12,Independent,1,0,0,0,1,0,1,0,0,0
54546,1503,2010,70,White,Female,20,Not Str Democrat,3,1,1,1,1,1,1,1,0,-2
54549,1506,2010,63,White,Female,18,Strong Republican,6,0,1,0,1,0,0,0,0,3
54550,1507,2010,65,White,Male,13,Independent,1,1,1,1,1,1,1,1,0,0
54552,1509,2010,35,White,Female,12,Not Str Republican,1,0,1,0,1,0,1,0,0,2
54554,1511,2010,45,White,Male,12,"Ind,Near Rep",3,1,1,1,1,1,1,1,0,1
54556,1513,2010,49,Other,Male,12,Independent,1,0,0,0,1,0,1,0,2,0
54557,1514,2010,69,White,Male,12,Strong Republican,5,0,1,0,0,0,1,0,0,3
54559,1516,2010,46,White,Female,14,Strong Republican,8,0,0,0,0,0,0,0,0,3
54561,1518,2010,31,White,Female,12,Not Str Democrat,1,0,1,0,1,0,1,0,0,-2
54562,1519,2010,27,White,Female,12,Independent,4,1,1,1,1,0,1,0,0,0
54563,1520,2010,55,White,Male,13,Independent,1,0,0,0,1,0,1,0,0,0
54566,1523,2010,30,Other,Male,12,Not Str Democrat,1,0,1,0,1,0,1,0,1,-2
54568,1525,2010,21,White,Female,10,Independent,1,0,1,0,1,0,0,0,1,0
54570,1527,2010,25,White,Female,11,Independent,1,0,1,0,0,0,0,0,1,0
54571,1528,2010,33,Other,Male,2,Not Str Republican,3,0,0,0,1,0,0,0,1,2
54574,1531,2010,51,White,Female,12,Not Str Republican,8,0,0,0,1,0,0,0,0,2
54575,1532,2010,32,Other,Female,11,Independent,1,0,1,0,0,0,0,0,1,0
54578,1535,2010,39,White,Male,12,Strong Democrat,8,0,1,1,1,0,1,0,1,-3
54582,1539,2010,67,White,Female,18,"Ind,Near Dem",7,1,1,1,1,1,1,1,0,-1
54583,1540,2010,64,White,Female,11,"Ind,Near Rep",1,0,0,0,1,0,0,0,0,1
54587,1544,2010,53,White,Female,13,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54588,1545,2010,69,White,Female,11,Strong Democrat,1,0,0,1,1,1,1,0,0,-3
54591,1548,2010,67,White,Female,12,"Ind,Near Dem",1,1,1,1,1,1,1,1,0,-1
54593,1550,2010,21,Other,Male,11,"Ind,Near Dem",1,1,1,1,1,1,1,1,0,-1
54596,1553,2010,29,Black,Male,12,Not Str Democrat,1,0,1,0,1,0,1,0,0,-2
54599,1556,2010,33,Other,Female,14,Not Str Democrat,1,1,1,1,1,1,1,1,0,-2
54600,1557,2010,59,Other,Female,18,Not Str Democrat,9,0,1,0,1,0,1,0,0,-2
54602,1559,2010,80,Other,Female,14,Not Str Democrat,6,0,1,0,1,0,1,0,0,-2
54603,1560,2010,67,White,Male,16,"Ind,Near Dem",1,0,1,0,1,1,1,0,0,-1
54605,1562,2010,76,Other,Male,12,Not Str Republican,1,1,1,0,1,0,1,0,1,2
54606,1563,2010,49,White,Female,20,Not Str Democrat,1,1,1,1,1,1,1,1,0,-2
54608,1565,2010,35,White,Male,12,Not Str Democrat,7,0,0,0,1,0,0,0,0,-2
54609,1566,2010,69,White,Male,16,"Ind,Near Rep",1,1,1,1,1,1,1,1,0,1
54610,1567,2010,25,Other,Female,14,"Ind,Near Dem",1,0,1,1,1,1,1,1,0,-1
54612,1569,2010,23,Other,Male,17,Other Party,7,1,1,1,1,1,1,1,0,0
54614,1571,2010,21,Other,Female,15,Not Str Democrat,3,1,1,1,1,1,1,1,0,-2
54616,1573,2010,85,Other,Female,8,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54617,1574,2010,76,Other,Female,18,Strong Democrat,9,0,1,1,1,1,1,1,0,-3
54619,1576,2010,31,Other,Male,13,Not Str Democrat,1,1,1,1,1,1,1,1,0,-2
54620,1577,2010,54,White,Male,18,Strong Republican,4,1,1,1,1,1,1,1,0,3
54622,1579,2010,52,White,Female,12,Independent,1,1,1,1,1,1,1,1,0,0
54624,1581,2010,59,White,Female,20,Strong Democrat,1,0,1,0,1,0,1,1,0,-3
54627,1584,2010,31,White,Male,18,Not Str Republican,1,0,1,0,1,0,1,0,0,2
54630,1587,2010,41,White,Male,13,Not Str Republican,1,1,1,1,1,0,1,0,0,2
54632,1589,2010,55,White,Male,13,Not Str Republican,2,1,1,1,1,1,1,1,0,2
54634,1591,2010,66,White,Male,19,Strong Democrat,7,1,1,1,1,1,1,1,0,-3
54635,1592,2010,80,White,Female,14,"Ind,Near Dem",3,1,1,1,1,1,1,1,0,-1
54637,1594,2010,41,White,Female,13,Not Str Republican,3,1,1,1,1,1,1,1,0,2
54639,1596,2010,43,White,Male,16,"Ind,Near Rep",2,0,1,1,1,0,1,0,0,1
54641,1598,2010,47,White,Male,12,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54642,1599,2010,46,White,Male,12,"Ind,Near Rep",1,1,1,1,1,0,1,1,0,1
54643,1600,2010,80,White,Male,16,Strong Republican,3,0,1,0,1,0,1,0,0,3
54645,1602,2010,57,White,Male,11,"Ind,Near Dem",2,0,1,0,1,1,1,0,0,-1
54648,1605,2010,20,White,Male,10,Independent,1,1,1,1,1,1,1,1,0,0
54649,1606,2010,62,White,Female,12,"Ind,Near Rep",1,1,1,1,1,1,1,1,0,1
54651,1608,2010,57,White,Male,12,"Ind,Near Dem",2,1,1,1,1,1,1,1,0,-1
54654,1611,2010,32,White,Male,15,Not Str Democrat,4,1,1,1,1,1,1,1,0,-2
54655,1612,2010,52,White,Female,12,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54657,1614,2010,39,White,Male,12,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54661,1618,2010,29,White,Female,14,Strong Republican,8,0,0,0,0,0,0,0,0,3
54663,1620,2010,33,White,Male,12,Not Str Democrat,1,0,1,0,1,0,1,0,0,-2
54665,1622,2010,60,White,Male,12,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54666,1623,2010,45,White,Male,13,"Ind,Near Rep",3,1,1,1,1,1,1,1,0,1
54668,1625,2010,44,White,Male,11,Independent,1,0,1,0,1,0,1,0,0,0
54669,1626,2010,43,White,Male,16,Strong Republican,3,1,1,1,1,1,1,1,0,3
54670,1627,2010,30,White,Female,20,Strong Republican,4,1,1,1,1,1,1,1,0,3
54672,1629,2010,47,White,Male,16,"Ind,Near Rep",1,1,1,1,1,1,1,1,0,1
54673,1630,2010,28,White,Female,19,Not Str Republican,8,0,0,0,0,0,0,0,0,2
54676,1633,2010,49,White,Female,12,Independent,1,0,0,0,1,0,0,0,0,0
54677,1634,2010,26,White,Male,19,Not Str Democrat,1,1,1,1,1,0,1,1,0,-2
54679,1636,2010,24,White,Female,14,Not Str Democrat,2,0,1,1,1,1,1,1,0,-2
54680,1637,2010,41,White,Male,13,Independent,1,1,1,0,1,0,1,0,0,0
54682,1639,2010,52,White,Female,12,Not Str Republican,3,0,1,0,1,0,1,0,0,2
54683,1640,2010,51,White,Female,15,"Ind,Near Rep",1,1,1,1,1,1,1,1,0,1
54685,1642,2010,69,White,Male,16,"Ind,Near Rep",1,1,1,1,1,1,1,1,0,1
54686,1643,2010,60,White,Female,16,Strong Republican,6,0,1,0,0,0,1,0,0,3
54690,1647,2010,58,White,Male,15,"Ind,Near Rep",3,1,1,1,1,1,1,1,0,1
54691,1648,2010,35,White,Female,13,Independent,1,0,0,0,1,0,1,0,0,0
54692,1649,2010,59,White,Female,15,Not Str Republican,6,0,1,0,1,0,0,0,0,2
54693,1650,2010,35,White,Female,14,Not Str Democrat,1,0,0,0,1,0,0,0,0,-2
54694,1651,2010,39,White,Male,14,Not Str Democrat,3,1,1,1,1,1,1,1,0,-2
54700,1657,2010,48,White,Female,17,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54704,1661,2010,30,White,Female,12,Not Str Democrat,2,1,1,0,1,0,1,0,0,-2
54705,1662,2010,37,White,Female,14,"Ind,Near Dem",1,1,1,1,1,1,1,1,0,-1
54707,1664,2010,30,White,Female,17,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54709,1666,2010,41,White,Female,13,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54710,1667,2010,72,White,Female,12,Independent,1,0,1,1,1,1,1,1,0,0
54715,1672,2010,50,White,Female,13,Not Str Republican,6,0,1,0,1,0,1,0,0,2
54716,1673,2010,38,White,Female,12,Not Str Republican,4,0,0,0,1,0,1,0,0,2
54718,1675,2010,59,White,Female,12,"Ind,Near Rep",4,0,1,0,1,1,1,0,0,1
54721,1678,2010,19,White,Female,12,Not Str Republican,6,0,1,0,1,0,1,0,0,2
54723,1680,2010,56,White,Male,12,Independent,1,1,1,1,1,1,1,1,0,0
54725,1682,2010,77,White,Male,12,Independent,1,1,1,1,1,1,1,1,0,0
54726,1683,2010,63,White,Male,9,Strong Democrat,1,1,1,1,1,1,1,1,0,-3
54727,1684,2010,57,White,Female,14,Independent,3,0,1,1,1,1,1,0,0,0
54729,1686,2010,51,White,Male,12,Independent,1,0,1,0,1,1,1,0,0,0
54730,1687,2010,46,White,Female,12,Strong Republican,7,0,0,0,1,0,0,0,0,3
54731,1688,2010,78,White,Female,12,Strong Republican,4,0,0,0,0,0,0,0,0,3
54733,1690,2010,74,White,Female,12,Independent,1,0,1,0,1,1,1,0,0,0
54734,1691,2010,42,White,Male,12,Strong Republican,3,0,0,0,0,0,0,0,0,3
54735,1692,2010,61,White,Male,12,"Ind,Near Rep",1,0,1,0,1,0,1,0,0,1
54736,1693,2010,37,White,Male,12,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54738,1695,2010,50,White,Female,12,Not Str Democrat,4,0,1,0,1,0,1,0,0,-2
54739,1696,2010,82,White,Male,12,Not Str Republican,3,0,1,0,1,1,1,0,0,2
54743,1700,2010,75,White,Female,10,Not Str Democrat,1,0,1,0,1,0,1,0,0,-2
54744,1701,2010,82,White,Female,8,Strong Democrat,1,0,0,0,0,0,0,0,0,-3
54752,1709,2010,51,White,Female,14,Strong Republican,9,0,0,0,0,0,0,0,0,3
54753,1710,2010,50,White,Female,14,"Ind,Near Dem",6,0,0,0,0,0,0,0,0,-1
54754,1711,2010,50,White,Female,9,Independent,4,0,0,0,0,0,1,0,0,0
54758,1715,2010,29,White,Female,11,Not Str Democrat,2,0,0,0,1,0,1,0,0,-2
54759,1716,2010,37,White,Female,13,Strong Democrat,3,0,1,0,1,0,1,0,0,-3
54761,1718,2010,24,White,Male,11,Not Str Democrat,2,0,1,0,1,0,1,0,0,-2
54763,1720,2010,30,White,Male,16,Not Str Republican,4,0,1,0,1,0,1,0,0,2
54765,1722,2010,19,White,Male,12,Independent,2,1,1,1,1,1,1,1,0,0
54767,1724,2010,61,White,Male,16,Strong Republican,6,0,0,0,0,0,0,0,0,3
54769,1726,2010,50,White,Male,12,Strong Democrat,2,0,1,1,1,0,1,0,0,-3
54770,1727,2010,35,White,Female,17,Strong Republican,5,0,0,0,0,0,0,0,0,3
54771,1728,2010,50,White,Male,12,"Ind,Near Dem",3,1,1,1,1,1,1,1,0,-1
54772,1729,2010,41,White,Male,12,Strong Democrat,2,1,1,1,1,0,1,1,0,-3
54773,1730,2010,57,White,Female,12,Independent,4,0,0,0,0,0,0,0,0,0
54774,1731,2010,60,White,Male,12,Not Str Republican,3,1,1,1,1,1,1,1,0,2
54778,1735,2010,43,Other,Male,12,Strong Democrat,3,0,1,1,1,0,1,0,0,-3
54781,1738,2010,70,White,Female,16,"Ind,Near Rep",5,0,0,0,0,0,0,0,0,1
54783,1740,2010,89,White,Male,9,Strong Republican,8,0,0,0,0,0,0,0,0,3
54789,1746,2010,38,White,Male,16,Not Str Republican,7,0,0,0,1,0,0,0,0,2
54790,1747,2010,69,White,Male,8,Independent,1,1,1,1,1,1,1,1,0,0
54793,1750,2010,34,White,Male,12,"Ind,Near Dem",5,0,1,0,0,0,1,0,0,-1
54796,1753,2010,37,Black,Male,11,Not Str Democrat,3,0,0,0,1,0,1,0,0,-2
54797,1754,2010,23,White,Female,12,Independent,1,1,1,1,1,1,1,1,0,0
54798,1755,2010,33,White,Male,20,Not Str Democrat,3,1,1,1,1,1,1,1,0,-2
54800,1757,2010,52,White,Male,12,Independent,1,0,1,1,1,1,1,1,0,0
54802,1759,2010,49,Black,Male,11,Not Str Democrat,1,0,1,0,1,0,0,0,0,-2
54806,1763,2010,42,Black,Male,12,Strong Democrat,5,1,1,1,1,1,1,1,0,-3
54807,1764,2010,30,Other,Female,12,Independent,3,0,1,1,1,0,1,0,1,0
54808,1765,2010,45,White,Female,12,Strong Democrat,4,0,1,0,1,0,1,0,0,-3
54811,1768,2010,68,White,Female,11,"Ind,Near Rep",1,1,1,0,1,0,1,0,0,1
54813,1770,2010,36,White,Male,14,Independent,3,1,1,1,1,1,1,1,0,0
54814,1771,2010,67,White,Female,12,Strong Republican,8,0,0,0,1,0,1,0,0,3
54817,1774,2010,35,Black,Female,12,Independent,8,0,0,0,1,0,1,0,0,0
54819,1776,2010,69,White,Female,12,Not Str Democrat,8,0,0,0,1,0,0,0,0,-2
54824,1781,2010,62,White,Male,14,Strong Republican,1,1,1,1,1,1,1,1,0,3
54825,1782,2010,38,White,Male,13,Not Str Republican,2,0,1,0,1,0,1,0,0,2
54827,1784,2010,45,White,Male,11,"Ind,Near Dem",1,0,0,0,1,0,1,0,0,-1
54830,1787,2010,40,White,Female,12,"Ind,Near Dem",8,0,1,0,1,0,1,0,0,-1
54833,1790,2010,89,White,Male,8,Independent,3,0,1,0,1,0,1,0,0,0
54838,1795,2010,36,White,Female,13,Independent,5,1,1,1,1,1,1,1,0,0
54840,1797,2010,24,White,Male,12,Independent,6,0,0,0,0,0,0,0,0,0
54841,1798,2010,67,White,Female,12,Not Str Republican,6,0,1,0,1,0,1,0,0,2
54845,1802,2010,39,White,Male,12,"Ind,Near Rep",1,0,0,0,0,0,1,0,0,1
54846,1803,2010,64,White,Female,12,"Ind,Near Rep",8,0,0,0,0,0,0,0,0,1
54854,1811,2010,46,White,Male,16,Not Str Republican,1,0,1,0,1,0,1,0,0,2
54857,1814,2010,33,White,Female,16,Not Str Democrat,5,1,1,1,1,1,1,1,0,-2
54858,1815,2010,54,White,Female,13,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54859,1816,2010,50,White,Female,12,"Ind,Near Dem",1,1,1,1,1,1,1,1,0,-1
54860,1817,2010,39,White,Female,20,"Ind,Near Dem",1,0,0,0,0,0,0,0,0,-1
54861,1818,2010,46,White,Female,18,Not Str Republican,1,1,1,1,1,1,1,1,0,2
54862,1819,2010,60,White,Female,12,Independent,1,1,1,1,1,1,1,1,0,0
54864,1821,2010,35,Black,Female,12,Strong Democrat,6,1,1,1,1,1,1,1,0,-3
54865,1822,2010,48,Black,Female,12,Strong Democrat,5,0,0,0,0,0,0,0,0,-3
54867,1824,2010,62,Black,Female,11,"Ind,Near Dem",6,0,0,0,1,0,0,0,0,-1
54871,1828,2010,55,White,Female,8,"Ind,Near Dem",2,1,1,0,1,0,1,0,0,-1
54872,1829,2010,69,Black,Male,5,Not Str Democrat,1,0,0,0,0,0,0,0,0,-2
54874,1831,2010,58,White,Female,12,Strong Democrat,4,0,0,0,0,0,0,0,0,-3
